GAME_DATE,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,POINTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,POINTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2020-08-06,21901271,Final,1610612742,1610612746,2019,1610612742,111,0.448,0.762,0.354,24,37,1610612746,126,0.543,0.8,0.452,22,45,0
2020-08-06,21901272,Final,1610612743,1610612757,2019,1610612743,115,0.524,0.765,0.5,30,44,1610612757,125,0.467,0.8,0.59,30,39,0
2020-08-06,21901273,Final,1610612745,1610612747,2019,1610612745,113,0.429,0.87,0.368,26,34,1610612747,97,0.455,0.694,0.105,18,48,1
2020-08-05,21901262,Final,1610612762,1610612763,2019,1610612762,124,0.452,0.909,0.4,25,46,1610612763,115,0.473,0.72,0.379,21,41,1
2020-08-05,21901263,Final,1610612764,1610612755,2019,1610612764,98,0.424,0.792,0.333,17,48,1610612755,107,0.463,0.69,0.379,27,41,0
2020-08-05,21901264,Final,1610612759,1610612743,2019,1610612759,126,0.495,0.852,0.367,29,35,1610612743,132,0.549,0.857,0.389,31,46,0
2020-08-05,21901265,Final,1610612747,1610612760,2019,1610612747,86,0.352,0.655,0.135,17,46,1610612760,105,0.43,0.889,0.208,17,52,0
2020-08-05,21901266,Final,1610612753,1610612761,2019,1610612753,99,0.402,0.692,0.268,26,43,1610612761,109,0.487,0.7,0.364,25,44,0
2020-08-05,21901267,Final,1610612738,1610612751,2019,1610612738,149,0.568,0.829,0.513,29,43,1610612751,115,0.474,0.81,0.25,23,34,1
2020-08-04,21901256,Final,1610612749,1610612751,2019,1610612749,116,0.477,0.652,0.333,28,54,1610612751,119,0.417,0.75,0.368,30,42,0
2020-08-04,21901257,Final,1610612758,1610612742,2019,1610612758,110,0.413,0.667,0.372,26,47,1610612742,114,0.367,0.78,0.22,22,61,0
2020-08-04,21901258,Final,1610612746,1610612756,2019,1610612746,115,0.494,0.852,0.276,21,48,1610612756,117,0.469,0.714,0.531,25,44,0
2020-08-04,21901259,Final,1610612754,1610612753,2019,1610612754,120,0.548,0.789,0.394,29,32,1610612753,109,0.476,0.826,0.353,21,43,1
2020-08-04,21901260,Final,1610612748,1610612738,2019,1610612748,112,0.442,0.744,0.349,22,42,1610612738,106,0.435,0.815,0.303,15,45,1
2020-08-04,21901261,Final,1610612757,1610612745,2019,1610612757,110,0.411,0.69,0.387,18,64,1610612745,102,0.391,0.625,0.358,24,39,1
2020-08-03,21901250,Final,1610612748,1610612761,2019,1610612748,103,0.425,0.938,0.311,29,41,1610612761,107,0.433,0.917,0.5,19,39,0
2020-08-03,21901251,Final,1610612760,1610612743,2019,1610612760,113,0.425,0.774,0.417,20,42,1610612743,121,0.483,0.769,0.28,23,46,0
2020-08-03,21901252,Final,1610612764,1610612754,2019,1610612764,100,0.436,0.538,0.367,30,45,1610612754,111,0.478,1,0.269,20,45,0
2020-08-03,21901253,Final,1610612740,1610612763,2019,1610612740,109,0.451,0.615,0.379,25,49,1610612763,99,0.398,0.867,0.279,25,43,1
2020-08-03,21901254,Final,1610612755,1610612759,2019,1610612755,132,0.529,0.867,0.452,26,35,1610612759,130,0.495,0.897,0.462,21,44,1
2020-08-03,21901255,Final,1610612762,1610612747,2019,1610612762,108,0.446,0.88,0.279,25,42,1610612747,116,0.5,0.806,0.346,23,38,0
2020-08-02,21901244,Final,1610612751,1610612764,2019,1610612751,118,0.422,0.838,0.333,23,48,1610612764,110,0.455,0.778,0.29,26,46,1
2020-08-02,21901245,Final,1610612738,1610612757,2019,1610612738,128,0.545,0.765,0.6,24,36,1610612757,124,0.5,0.938,0.452,31,35,1
2020-08-02,21901246,Final,1610612763,1610612759,2019,1610612763,106,0.462,0.833,0.233,27,39,1610612759,108,0.419,0.727,0.414,22,49,0
2020-08-02,21901247,Final,1610612753,1610612758,2019,1610612753,132,0.524,0.8,0.474,31,46,1610612758,116,0.495,0.818,0.286,30,39,1
2020-08-02,21901248,Final,1610612745,1610612749,2019,1610612745,120,0.396,0.871,0.344,22,36,1610612749,116,0.489,0.739,0.257,21,65,1
2020-08-02,21901249,Final,1610612756,1610612742,2019,1610612756,117,0.452,0.913,0.364,22,49,1610612742,115,0.409,0.892,0.194,22,49,1
2020-08-01,21901239,Final,1610612743,1610612748,2019,1610612743,105,0.438,0.792,0.229,28,38,1610612748,125,0.556,0.865,0.448,29,38,0
2020-08-01,21901240,Final,1610612760,1610612762,2019,1610612760,110,0.532,0.75,0.385,19,47,1610612762,94,0.391,0.818,0.258,17,35,1
2020-08-01,21901241,Final,1610612746,1610612740,2019,1610612746,126,0.425,0.771,0.532,23,48,1610612740,103,0.447,0.643,0.3,24,48,1
2020-08-01,21901242,Final,1610612754,1610612755,2019,1610612754,127,0.505,0.739,0.412,31,34,1610612755,121,0.495,0.8,0.36,20,55,1
2020-08-01,21901243,Final,1610612761,1610612747,2019,1610612761,107,0.417,0.885,0.412,24,51,1610612747,92,0.354,0.727,0.25,17,40,1
2020-07-31,21901233,Final,1610612751,1610612753,2019,1610612751,118,0.484,0.739,0.31,30,39,1610612753,128,0.529,0.893,0.355,31,42,0
2020-07-31,21901234,Final,1610612757,1610612763,2019,1610612757,140,0.538,0.853,0.433,27,42,1610612763,135,0.452,0.76,0.317,25,39,1
2020-07-31,21901235,Final,1610612764,1610612756,2019,1610612764,112,0.462,0.87,0.364,18,36,1610612756,125,0.525,0.938,0.344,29,37,0
2020-07-31,21901236,Final,1610612749,1610612738,2019,1610612749,119,0.464,0.824,0.317,25,47,1610612738,112,0.407,0.794,0.297,18,48,1
2020-07-31,21901237,Final,1610612759,1610612758,2019,1610612759,129,0.533,0.815,0.44,32,42,1610612758,120,0.484,0.8,0.316,22,42,1
2020-07-31,21901238,Final,1610612742,1610612745,2019,1610612742,149,0.476,0.737,0.429,30,55,1610612745,153,0.515,0.769,0.396,26,43,0
2020-07-30,21901231,Final,1610612740,1610612762,2019,1610612740,104,0.426,0.722,0.355,22,45,1610612762,106,0.44,0.857,0.235,17,43,0
2020-07-30,21901232,Final,1610612747,1610612746,2019,1610612747,103,0.39,0.757,0.306,21,45,1610612746,101,0.432,0.75,0.444,17,36,1
2020-07-28,11900128,Final,1610612748,1610612763,2019,1610612748,110,0.429,0.719,0.333,33,43,1610612763,128,0.469,0.792,0.452,32,54,0
2020-07-28,11900129,Final,1610612756,1610612761,2019,1610612756,117,0.429,0.955,0.383,28,35,1610612761,106,0.45,0.783,0.372,23,46,1
2020-07-28,11900130,Final,1610612754,1610612759,2019,1610612754,111,0.448,0.75,0.417,23,49,1610612759,118,0.484,0.905,0.259,29,48,0
2020-07-28,11900131,Final,1610612757,1610612760,2019,1610612757,120,0.489,0.545,0.486,28,47,1610612760,131,0.517,0.655,0.5,30,41,0
2020-07-28,11900132,Final,1610612745,1610612738,2019,1610612745,137,0.462,0.909,0.404,26,48,1610612738,112,0.466,0.581,0.364,21,48,1
2020-07-28,11900133,Final,1610612755,1610612742,2019,1610612755,115,0.368,0.714,0.297,25,67,1610612742,118,0.402,0.75,0.293,22,56,0
2020-07-27,11900123,Final,1610612747,1610612764,2019,1610612747,123,0.494,0.71,0.464,22,47,1610612764,116,0.461,0.774,0.294,27,42,1
2020-07-27,11900124,Final,1610612746,1610612758,2019,1610612746,102,0.359,0.88,0.275,21,47,1610612758,106,0.407,0.844,0.317,22,51,0
2020-07-27,11900125,Final,1610612751,1610612762,2019,1610612751,107,0.457,0.481,0.357,27,45,1610612762,112,0.447,0.719,0.371,18,54,0
2020-07-27,11900126,Final,1610612743,1610612753,2019,1610612743,110,0.539,0.64,0.429,26,46,1610612753,114,0.449,0.667,0.486,30,42,0
2020-07-27,11900127,Final,1610612749,1610612740,2019,1610612749,103,0.395,0.763,0.263,18,51,1610612740,124,0.457,0.793,0.362,22,39,0
2020-07-26,11900118,Final,1610612760,1610612755,2019,1610612760,102,0.38,0.656,0.289,22,59,1610612755,97,0.383,0.556,0.357,27,56,1
2020-07-26,11900119,Final,1610612738,1610612756,2019,1610612738,117,0.488,0.645,0.394,21,48,1610612756,103,0.389,0.793,0.263,23,50,1
2020-07-26,11900120,Final,1610612742,1610612754,2019,1610612742,111,0.433,0.692,0.395,27,44,1610612754,118,0.484,0.857,0.258,26,52,0
2020-07-26,11900121,Final,1610612761,1610612757,2019,1610612761,110,0.386,0.694,0.386,23,54,1610612757,104,0.419,0.735,0.25,22,50,1
2020-07-26,11900122,Final,1610612763,1610612745,2019,1610612763,104,0.386,0.778,0.242,21,51,1610612745,119,0.427,0.808,0.431,25,48,0
2020-07-25,11900112,Final,1610612753,1610612747,2019,1610612753,112,0.343,0.841,0.179,21,45,1610612747,119,0.569,0.778,0.45,24,49,0
2020-07-25,11900113,Final,1610612758,1610612749,2019,1610612758,123,0.408,0.885,0.333,23,42,1610612749,131,0.488,0.795,0.444,29,54,0
2020-07-25,11900114,Final,1610612762,1610612748,2019,1610612762,101,0.444,0.789,0.35,25,47,1610612748,99,0.414,0.8,0.256,28,42,1
2020-07-25,11900115,Final,1610612759,1610612751,2019,1610612759,119,0.457,0.857,0.423,21,57,1610612751,124,0.432,0.757,0.318,27,45,0
2020-07-25,11900116,Final,1610612764,1610612746,2019,1610612764,100,0.356,0.556,0.258,13,63,1610612746,105,0.47,0.462,0.395,23,47,0
2020-07-25,11900117,Final,1610612740,1610612743,2019,1610612740,119,0.506,0.741,0.417,37,43,1610612743,104,0.393,0.676,0.355,21,46,1
2020-07-24,11900109,Final,1610612755,1610612763,2019,1610612755,90,0.432,0.833,0.333,26,44,1610612763,83,0.397,0.563,0.375,24,41,1
2020-07-24,11900110,Final,1610612738,1610612760,2019,1610612738,84,0.444,0.7,0.208,25,33,1610612760,98,0.521,0.737,0.333,19,41,0
2020-07-24,11900111,Final,1610612761,1610612745,2019,1610612761,94,0.479,0.842,0.294,25,43,1610612745,83,0.377,0.917,0.292,18,38,1
2020-07-23,11900105,Final,1610612749,1610612759,2019,1610612749,113,0.468,0.794,0.3,21,35,1610612759,92,0.455,0.737,0.348,23,39,1
2020-07-23,11900106,Final,1610612754,1610612757,2019,1610612754,91,0.408,0.889,0.394,21,42,1610612757,88,0.413,0.85,0.192,17,37,1
2020-07-23,11900107,Final,1610612747,1610612742,2019,1610612747,104,0.494,0.733,0.273,18,38,1610612742,108,0.541,0.636,0.368,21,37,0
2020-07-23,11900108,Final,1610612762,1610612756,2019,1610612762,88,0.508,0.75,0.417,17,24,1610612756,101,0.514,0.793,0.273,17,38,0
2020-07-22,11900101,Final,1610612746,1610612753,2019,1610612746,99,0.442,0.789,0.39,21,43,1610612753,90,0.421,0.808,0.179,21,42,1
2020-07-22,11900102,Final,1610612743,1610612764,2019,1610612743,89,0.444,0.821,0.323,18,47,1610612764,82,0.365,0.688,0.265,22,34,1
2020-07-22,11900103,Final,1610612751,1610612740,2019,1610612751,68,0.352,0.833,0.25,14,34,1610612740,99,0.468,0.8,0.406,24,39,0
2020-07-22,11900104,Final,1610612748,1610612758,2019,1610612748,104,0.471,0.897,0.318,22,34,1610612758,98,0.515,0.826,0.393,26,27,1
2020-03-11,21900971,Final,1610612755,1610612765,2019,1610612755,124,0.506,0.813,0.424,28,50,1610612765,106,0.464,0.68,0.314,25,32,1
2020-03-11,21900969,Final,1610612737,1610612752,2019,1610612737,131,0.453,0.808,0.341,26,53,1610612752,136,0.532,0.735,0.393,32,47,0
2020-03-11,21900970,Final,1610612748,1610612766,2019,1610612748,98,0.464,0.833,0.341,32,36,1610612766,109,0.451,0.818,0.5,20,50,0
2020-03-11,21900973,Final,1610612742,1610612743,2019,1610612742,113,0.457,0.739,0.343,23,52,1610612743,97,0.47,0.625,0.359,23,40,1
2020-03-10,21900960,Final,1610612754,1610612738,2019,1610612754,111,0.495,0.909,0.375,23,43,1610612738,114,0.441,0.864,0.351,19,46,0
2020-03-10,21900961,Final,1610612764,1610612752,2019,1610612764,122,0.473,0.844,0.4,23,37,1610612752,115,0.519,0.742,0.381,30,36,1
2020-03-10,21900962,Final,1610612741,1610612739,2019,1610612741,108,0.5,0.8,0.353,23,46,1610612739,103,0.5,0.739,0.25,29,35,1
2020-03-10,21900963,Final,1610612745,1610612750,2019,1610612745,117,0.513,0.769,0.395,24,33,1610612750,111,0.482,0.739,0.4,21,41,1
2020-03-10,21900964,Final,1610612763,1610612753,2019,1610612763,115,0.5,0.737,0.379,24,39,1610612753,120,0.467,0.909,0.424,31,41,0
2020-03-10,21900965,Final,1610612759,1610612742,2019,1610612759,119,0.517,0.8,0.469,32,40,1610612742,109,0.457,0.727,0.386,23,42,1
2020-03-10,21900966,Final,1610612757,1610612756,2019,1610612757,121,0.506,0.824,0.486,20,46,1610612756,105,0.402,0.96,0.344,26,43,1
2020-03-10,21900967,Final,1610612744,1610612746,2019,1610612744,107,0.468,0.815,0.289,25,35,1610612746,131,0.5,1,0.455,28,47,0
2020-03-10,21900968,Final,1610612747,1610612751,2019,1610612747,102,0.46,0.583,0.375,24,46,1610612751,104,0.411,0.739,0.325,24,47,0
2020-03-09,21900957,Final,1610612737,1610612766,2019,1610612737,143,0.552,0.593,0.488,33,53,1610612766,138,0.471,0.913,0.396,31,35,1
2020-03-09,21900958,Final,1610612743,1610612749,2019,1610612743,109,0.436,0.917,0.39,28,48,1610612749,95,0.378,0.667,0.3,23,48,1
2020-03-09,21900959,Final,1610612762,1610612761,2019,1610612762,92,0.398,0.714,0.372,24,34,1610612761,101,0.434,0.889,0.361,22,53,0
2020-03-08,21900946,Final,1610612751,1610612741,2019,1610612751,110,0.5,0.854,0.367,21,50,1610612741,107,0.424,0.68,0.353,23,31,1
2020-03-08,21900947,Final,1610612750,1610612740,2019,1610612750,107,0.394,0.806,0.242,20,42,1610612740,120,0.489,0.677,0.314,28,54,0
2020-03-08,21900948,Final,1610612746,1610612747,2019,1610612746,103,0.395,0.757,0.226,12,49,1610612747,112,0.448,0.857,0.286,22,45,0
2020-03-08,21900949,Final,1610612738,1610612760,2019,1610612738,104,0.413,0.789,0.351,22,46,1610612760,105,0.443,0.735,0.4,16,39,0
2020-03-08,21900950,Final,1610612756,1610612749,2019,1610612756,140,0.553,0.871,0.442,30,47,1610612749,131,0.537,0.762,0.394,23,36,1
2020-03-08,21900951,Final,1610612764,1610612748,2019,1610612764,89,0.333,0.857,0.404,19,29,1610612748,100,0.485,0.821,0.464,21,46,0
2020-03-08,21900952,Final,1610612742,1610612754,2019,1610612742,109,0.429,0.68,0.326,19,42,1610612754,112,0.523,0.667,0.348,23,47,0
2020-03-08,21900953,Final,1610612745,1610612753,2019,1610612745,106,0.443,0.76,0.281,21,38,1610612753,126,0.484,0.806,0.448,21,49,0
2020-03-08,21900954,Final,1610612739,1610612759,2019,1610612739,132,0.457,0.733,0.382,26,60,1610612759,129,0.439,0.917,0.385,20,44,1
2020-03-08,21900955,Final,1610612752,1610612765,2019,1610612752,96,0.439,0.72,0.316,15,51,1610612765,84,0.363,0.682,0.289,21,35,1
2020-03-08,21900956,Final,1610612758,1610612761,2019,1610612758,113,0.467,0.913,0.258,24,50,1610612761,118,0.476,0.778,0.396,27,36,0
2020-03-07,21900940,Final,1610612766,1610612745,2019,1610612766,108,0.529,0.76,0.469,29,30,1610612745,99,0.461,0.7,0.333,22,42,1
2020-03-07,21900941,Final,1610612765,1610612762,2019,1610612765,105,0.465,0.727,0.3,24,38,1610612762,111,0.519,0.75,0.303,17,40,0
2020-03-07,21900942,Final,1610612739,1610612743,2019,1610612739,104,0.553,0.667,0.429,32,39,1610612743,102,0.506,0.375,0.406,28,33,1
2020-03-07,21900943,Final,1610612763,1610612737,2019,1610612763,118,0.494,0.606,0.364,27,58,1610612737,101,0.337,0.857,0.265,23,46,1
2020-03-07,21900944,Final,1610612744,1610612755,2019,1610612744,118,0.55,0.75,0.36,30,35,1610612755,114,0.488,0.864,0.382,29,41,1
2020-03-07,21900945,Final,1610612757,1610612758,2019,1610612757,111,0.472,0.654,0.256,22,41,1610612758,123,0.482,0.87,0.538,30,47,0
2020-03-06,21900930,Final,1610612764,1610612737,2019,1610612764,118,0.474,0.886,0.484,24,38,1610612737,112,0.535,0.667,0.375,25,36,1
2020-03-06,21900931,Final,1610612751,1610612759,2019,1610612751,139,0.531,0.71,0.417,32,52,1610612759,120,0.467,0.889,0.294,25,38,1
2020-03-06,21900932,Final,1610612752,1610612760,2019,1610612752,103,0.451,0.773,0.167,19,48,1610612760,126,0.49,0.8,0.387,26,38,0
2020-03-06,21900933,Final,1610612738,1610612762,2019,1610612738,94,0.372,0.778,0.278,19,45,1610612762,99,0.45,0.833,0.378,23,40,0
2020-03-06,21900934,Final,1610612741,1610612754,2019,1610612741,102,0.412,0.867,0.237,27,45,1610612754,108,0.507,0.727,0.364,24,46,0
2020-03-06,21900935,Final,1610612750,1610612753,2019,1610612750,118,0.469,0.8,0.27,30,36,1610612753,132,0.607,0.742,0.333,31,45,0
2020-03-06,21900936,Final,1610612740,1610612748,2019,1610612740,110,0.418,0.714,0.368,28,53,1610612748,104,0.43,0.677,0.273,27,45,1
2020-03-06,21900937,Final,1610612742,1610612763,2019,1610612742,121,0.474,0.765,0.383,30,48,1610612763,96,0.464,0.692,0.3,29,47,1
2020-03-06,21900938,Final,1610612756,1610612757,2019,1610612756,127,0.495,0.947,0.452,29,47,1610612757,117,0.494,0.75,0.406,26,39,1
2020-03-06,21900939,Final,1610612747,1610612749,2019,1610612747,113,0.418,0.816,0.188,19,52,1610612749,103,0.416,0.739,0.279,22,45,1
2020-03-05,21900926,Final,1610612766,1610612743,2019,1610612766,112,0.494,0.821,0.394,24,34,1610612743,114,0.53,0.9,0.308,29,38,0
2020-03-05,21900927,Final,1610612745,1610612746,2019,1610612745,105,0.361,0.778,0.167,19,51,1610612746,120,0.464,0.744,0.325,22,57,0
2020-03-05,21900928,Final,1610612758,1610612755,2019,1610612758,108,0.532,0.722,0.379,23,37,1610612755,125,0.49,0.824,0.459,24,45,0
2020-03-05,21900929,Final,1610612744,1610612761,2019,1610612744,113,0.408,0.76,0.269,34,52,1610612761,121,0.476,0.903,0.317,28,39,0
2020-03-04,21900917,Final,1610612739,1610612738,2019,1610612739,106,0.438,0.75,0.342,24,50,1610612738,112,0.465,0.808,0.367,16,49,0
2020-03-04,21900918,Final,1610612765,1610612760,2019,1610612765,107,0.465,0.6,0.419,27,36,1610612760,114,0.613,0.706,0.417,25,33,0
2020-03-04,21900924,Final,1610612749,1610612754,2019,1610612749,119,0.457,0.909,0.283,26,56,1610612754,100,0.433,0.818,0.259,22,39,1
2020-03-04,21900919,Final,1610612748,1610612753,2019,1610612748,116,0.519,0.8,0.5,31,36,1610612753,113,0.524,0.857,0.433,28,35,1
2020-03-04,21900920,Final,1610612751,1610612763,2019,1610612751,79,0.333,0.706,0.167,15,42,1610612763,118,0.43,0.857,0.455,21,59,0
2020-03-04,21900921,Final,1610612752,1610612762,2019,1610612752,104,0.482,0.833,0.35,23,42,1610612762,112,0.506,0.8,0.278,26,37,0
2020-03-04,21900922,Final,1610612750,1610612741,2019,1610612750,115,0.494,0.64,0.442,27,43,1610612741,108,0.479,0.636,0.367,24,40,1
2020-03-04,21900923,Final,1610612742,1610612740,2019,1610612742,127,0.463,0.708,0.44,30,49,1610612740,123,0.439,0.545,0.37,28,52,1
2020-03-04,21900925,Final,1610612757,1610612764,2019,1610612757,125,0.519,0.875,0.419,24,47,1610612764,104,0.388,0.619,0.314,27,48,1
2020-03-03,21900909,Final,1610612766,1610612759,2019,1610612766,103,0.476,0.722,0.414,25,46,1610612759,104,0.475,0.85,0.344,25,33,0
2020-03-03,21900910,Final,1610612738,1610612751,2019,1610612738,120,0.427,0.739,0.306,24,42,1610612751,129,0.43,0.763,0.286,22,63,0
2020-03-03,21900911,Final,1610612740,1610612750,2019,1610612740,134,0.52,0.593,0.359,37,44,1610612750,139,0.557,0.85,0.412,31,42,0
2020-03-03,21900912,Final,1610612760,1610612746,2019,1610612760,94,0.42,0.654,0.321,16,43,1610612746,109,0.452,0.846,0.306,19,41,0
2020-03-03,21900913,Final,1610612743,1610612744,2019,1610612743,100,0.448,0.731,0.15,22,53,1610612744,116,0.512,0.636,0.439,31,35,0
2020-03-03,21900914,Final,1610612756,1610612761,2019,1610612756,114,0.459,0.84,0.385,30,35,1610612761,123,0.465,0.829,0.412,17,47,0
2020-03-03,21900915,Final,1610612747,1610612755,2019,1610612747,120,0.535,0.833,0.394,25,43,1610612755,107,0.447,0.75,0.4,24,42,1
2020-03-03,21900916,Final,1610612758,1610612764,2019,1610612758,133,0.562,0.833,0.448,23,42,1610612764,126,0.513,0.824,0.421,28,31,1
2020-03-02,21900902,Final,1610612739,1610612762,2019,1610612739,113,0.462,0.667,0.415,28,36,1610612762,126,0.566,0.857,0.488,30,47,0
2020-03-02,21900903,Final,1610612752,1610612745,2019,1610612752,125,0.485,0.633,0.4,26,65,1610612745,123,0.415,0.926,0.357,25,34,1
2020-03-02,21900904,Final,1610612753,1610612757,2019,1610612753,107,0.385,0.864,0.326,29,39,1610612757,130,0.557,1,0.485,27,49,0
2020-03-02,21900905,Final,1610612737,1610612763,2019,1610612737,88,0.323,0.938,0.257,20,43,1610612763,127,0.5,0.677,0.438,30,60,0
2020-03-02,21900906,Final,1610612748,1610612749,2019,1610612748,105,0.43,0.722,0.486,28,46,1610612749,89,0.407,0.632,0.206,19,48,1
2020-03-02,21900907,Final,1610612741,1610612742,2019,1610612741,109,0.468,0.647,0.278,24,42,1610612742,107,0.476,0.75,0.286,26,44,1
2020-03-02,21900908,Final,1610612759,1610612754,2019,1610612759,111,0.519,0.789,0.5,21,33,1610612754,116,0.5,0.885,0.484,22,40,0
2020-03-01,21900895,Final,1610612766,1610612749,2019,1610612766,85,0.354,0.9,0.229,22,47,1610612749,93,0.402,0.762,0.226,20,61,0
2020-03-01,21900896,Final,1610612750,1610612742,2019,1610612750,91,0.364,0.4,0.31,19,57,1610612742,111,0.468,0.632,0.275,28,56,0
2020-03-01,21900897,Final,1610612746,1610612755,2019,1610612746,136,0.592,0.805,0.542,25,37,1610612755,130,0.505,0.65,0.488,27,37,1
2020-03-01,21900898,Final,1610612743,1610612761,2019,1610612743,133,0.566,0.7,0.5,38,41,1610612761,118,0.461,0.897,0.263,24,36,1
2020-03-01,21900899,Final,1610612758,1610612765,2019,1610612758,106,0.407,0.885,0.257,18,51,1610612765,100,0.413,0.667,0.429,23,42,1
2020-03-01,21900900,Final,1610612740,1610612747,2019,1610612740,114,0.421,0.818,0.219,24,52,1610612747,122,0.515,0.9,0.371,23,36,0
2020-03-01,21900901,Final,1610612744,1610612764,2019,1610612744,110,0.472,0.708,0.321,25,52,1610612764,124,0.488,0.889,0.667,24,34,0
2020-02-29,21900887,Final,1610612752,1610612741,2019,1610612752,125,0.553,0.697,0.4,29,50,1610612741,115,0.461,0.696,0.486,26,33,1
2020-02-29,21900888,Final,1610612737,1610612757,2019,1610612737,129,0.548,0.864,0.429,34,36,1610612757,117,0.5,0.714,0.286,14,42,1
2020-02-29,21900889,Final,1610612748,1610612751,2019,1610612748,116,0.451,0.833,0.368,27,45,1610612751,113,0.465,0.739,0.364,30,44,1
2020-02-29,21900890,Final,1610612739,1610612754,2019,1610612739,104,0.482,0.85,0.227,30,36,1610612754,113,0.54,0.786,0.348,30,38,0
2020-02-29,21900891,Final,1610612763,1610612747,2019,1610612763,105,0.453,0.818,0.323,27,51,1610612747,88,0.409,0.583,0.25,26,45,1
2020-02-29,21900892,Final,1610612738,1610612745,2019,1610612738,110,0.39,0.76,0.31,22,54,1610612745,111,0.418,0.778,0.273,17,53,0
2020-02-29,21900893,Final,1610612759,1610612753,2019,1610612759,114,0.524,0.75,0.452,28,31,1610612753,113,0.488,0.696,0.405,28,41,1
2020-02-29,21900894,Final,1610612756,1610612744,2019,1610612756,99,0.41,0.826,0.414,24,40,1610612744,115,0.471,0.75,0.3,30,49,0
2020-02-28,21900877,Final,1610612753,1610612750,2019,1610612753,136,0.541,0.818,0.3,36,54,1610612750,125,0.484,0.667,0.386,27,33,1
