account_id,district_id,frequency,account_open_date,client_id
4427,32,MONTHLY STATEMENTS,1993-06-07,5337
3682,70,MONTHLY STATEMENTS,1993-06-07,4439
2862,33,MONTHLY STATEMENTS,1993-06-07,3458
3032,5,MONTHLY STATEMENTS,1993-06-07,3662
701,69,MONTHLY STATEMENTS,1993-06-08,841
6281,56,MONTHLY STATEMENTS,1993-06-08,7586
306,16,MONTHLY STATEMENTS,1993-06-08,373
1207,67,MONTHLY STATEMENTS,1993-06-08,1458
1247,25,MONTHLY STATEMENTS,1993-06-08,1505
5343,64,MONTHLY STATEMENTS,1993-06-08,6452
5129,68,MONTHLY STATEMENTS,1993-06-08,6191
3713,14,WEEKLY STATEMENTS,1993-06-08,4477
2327,19,MONTHLY STATEMENTS,1993-06-08,2814
774,1,MONTHLY STATEMENTS,1993-06-08,926
1990,1,MONTHLY STATEMENTS,1993-06-09,2418
2388,30,MONTHLY STATEMENTS,1993-06-09,2883
3566,21,MONTHLY STATEMENTS,1993-06-09,4303
10266,54,MONTHLY STATEMENTS,1993-06-10,12625
3771,22,MONTHLY STATEMENTS,1993-06-11,4547
1978,57,WEEKLY STATEMENTS,1993-06-11,2403
2022,72,MONTHLY STATEMENTS,1993-06-11,2455
3542,49,MONTHLY STATEMENTS,1993-06-11,4275
1515,11,MONTHLY STATEMENTS,1993-06-11,1836
4171,28,MONTHLY STATEMENTS,1993-06-12,5028
433,20,MONTHLY STATEMENTS,1993-06-12,521
1373,47,MONTHLY STATEMENTS,1993-06-12,1661
3246,54,MONTHLY STATEMENTS,1993-06-14,3926
1475,1,WEEKLY STATEMENTS,1993-06-14,1788
3133,66,MONTHLY STATEMENTS,1993-06-14,3789
2779,73,MONTHLY STATEMENTS,1993-06-15,3356
135,75,MONTHLY STATEMENTS,1993-06-15,162
446,50,MONTHLY STATEMENTS,1993-06-15,537
9093,47,MONTHLY STATEMENTS,1993-06-16,11195
432,46,MONTHLY STATEMENTS,1993-06-16,520
2880,71,MONTHLY STATEMENTS,1993-06-16,3482
5767,72,MONTHLY STATEMENTS,1993-06-16,6978
1998,1,MONTHLY STATEMENTS,1993-06-17,2428
2554,36,MONTHLY STATEMENTS,1993-06-18,3084
2933,10,MONTHLY STATEMENTS,1993-06-18,3542
773,15,MONTHLY STATEMENTS,1993-06-19,925
4894,14,MONTHLY STATEMENTS,1993-06-20,5911
3969,39,MONTHLY STATEMENTS,1993-06-20,4788
1277,31,MONTHLY STATEMENTS,1993-06-20,1542
5120,1,MONTHLY STATEMENTS,1993-06-21,6178
738,34,MONTHLY STATEMENTS,1993-06-21,886
1299,1,MONTHLY STATEMENTS,1993-06-21,1572
148,8,MONTHLY STATEMENTS,1993-06-21,178
899,72,MONTHLY STATEMENTS,1993-06-21,1082
3521,75,MONTHLY STATEMENTS,1993-06-22,4251
3786,21,MONTHLY STATEMENTS,1993-06-22,4565
886,1,MONTHLY STATEMENTS,1993-06-23,1067
5228,77,STATEMENTS AFTER TRANSACTION,1993-06-23,6317
702,12,MONTHLY STATEMENTS,1993-06-23,842
300,1,MONTHLY STATEMENTS,1993-06-23,365
1451,64,MONTHLY STATEMENTS,1993-06-24,1760
2940,54,MONTHLY STATEMENTS,1993-06-24,3550
1837,23,MONTHLY STATEMENTS,1993-06-24,2228
3954,22,MONTHLY STATEMENTS,1993-06-25,4769
885,1,MONTHLY STATEMENTS,1993-06-25,1066
2697,8,MONTHLY STATEMENTS,1993-06-26,3255
8129,45,MONTHLY STATEMENTS,1993-06-26,10043
1930,3,MONTHLY STATEMENTS,1993-06-27,2344
2411,69,MONTHLY STATEMENTS,1993-06-27,2913
3775,19,MONTHLY STATEMENTS,1993-06-27,4551
9034,1,MONTHLY STATEMENTS,1993-06-28,11126
902,74,MONTHLY STATEMENTS,1993-06-29,1086
630,71,MONTHLY STATEMENTS,1993-06-29,757
3096,68,MONTHLY STATEMENTS,1993-06-29,3745
2552,52,MONTHLY STATEMENTS,1993-07-01,3082
3435,59,MONTHLY STATEMENTS,1993-07-01,4155
5215,55,MONTHLY STATEMENTS,1993-07-01,6301
36,1,MONTHLY STATEMENTS,1993-07-01,44
2687,76,MONTHLY STATEMENTS,1993-07-01,3243
1861,54,MONTHLY STATEMENTS,1993-07-02,2257
2464,33,STATEMENTS AFTER TRANSACTION,1993-07-02,2975
2736,72,MONTHLY STATEMENTS,1993-07-02,3302
1145,31,MONTHLY STATEMENTS,1993-07-03,1376
2298,31,MONTHLY STATEMENTS,1993-07-03,2782
929,54,MONTHLY STATEMENTS,1993-07-03,1119
381,68,MONTHLY STATEMENTS,1993-07-04,461
3778,52,MONTHLY STATEMENTS,1993-07-04,4555
1118,48,MONTHLY STATEMENTS,1993-07-04,1341
4352,2,MONTHLY STATEMENTS,1993-07-05,5243
1322,17,MONTHLY STATEMENTS,1993-07-05,1598
1852,35,MONTHLY STATEMENTS,1993-07-05,2247
8173,11,MONTHLY STATEMENTS,1993-07-05,10095
2705,63,STATEMENTS AFTER TRANSACTION,1993-07-05,3264
9472,1,WEEKLY STATEMENTS,1993-07-06,11662
368,77,MONTHLY STATEMENTS,1993-07-06,448
1425,76,MONTHLY STATEMENTS,1993-07-06,1729
8027,44,WEEKLY STATEMENTS,1993-07-07,9915
3261,1,MONTHLY STATEMENTS,1993-07-07,3946
35,75,MONTHLY STATEMENTS,1993-07-07,43
2186,63,MONTHLY STATEMENTS,1993-07-07,2646
1566,73,MONTHLY STATEMENTS,1993-07-07,1898
78,74,MONTHLY STATEMENTS,1993-07-07,92
3939,70,MONTHLY STATEMENTS,1993-07-08,4750
2584,50,MONTHLY STATEMENTS,1993-07-08,3119
2336,39,MONTHLY STATEMENTS,1993-07-08,2824
2078,62,MONTHLY STATEMENTS,1993-07-08,2520
3882,10,MONTHLY STATEMENTS,1993-07-09,4679
4159,74,MONTHLY STATEMENTS,1993-07-09,5013
907,41,MONTHLY STATEMENTS,1993-07-09,1092
1411,54,MONTHLY STATEMENTS,1993-07-09,1710
1684,32,WEEKLY STATEMENTS,1993-07-10,2044
3748,1,MONTHLY STATEMENTS,1993-07-10,4521
2213,68,MONTHLY STATEMENTS,1993-07-11,2679
1062,6,MONTHLY STATEMENTS,1993-07-11,1275
273,24,STATEMENTS AFTER TRANSACTION,1993-07-11,330
10320,68,MONTHLY STATEMENTS,1993-07-11,12695
1416,66,WEEKLY STATEMENTS,1993-07-12,1717
3277,36,MONTHLY STATEMENTS,1993-07-12,3967
1892,28,MONTHLY STATEMENTS,1993-07-13,2295
3413,70,MONTHLY STATEMENTS,1993-07-13,4126
3654,47,MONTHLY STATEMENTS,1993-07-13,4405
3000,28,MONTHLY STATEMENTS,1993-07-14,3623
3955,64,MONTHLY STATEMENTS,1993-07-14,4771
1544,69,MONTHLY STATEMENTS,1993-07-14,1872
9703,68,MONTHLY STATEMENTS,1993-07-15,11943
234,73,MONTHLY STATEMENTS,1993-07-15,282
3241,44,MONTHLY STATEMENTS,1993-07-16,3920
3465,1,MONTHLY STATEMENTS,1993-07-16,4188
3152,1,MONTHLY STATEMENTS,1993-07-16,3812
1497,1,MONTHLY STATEMENTS,1993-07-16,1815
3078,1,MONTHLY STATEMENTS,1993-07-16,3722
400,28,MONTHLY STATEMENTS,1993-07-17,484
1902,50,WEEKLY STATEMENTS,1993-07-17,2310
757,50,MONTHLY STATEMENTS,1993-07-19,907
1116,1,MONTHLY STATEMENTS,1993-07-20,1339
5700,42,MONTHLY STATEMENTS,1993-07-20,6895
3267,64,MONTHLY STATEMENTS,1993-07-21,3954
3222,4,MONTHLY STATEMENTS,1993-07-21,3897
408,41,MONTHLY STATEMENTS,1993-07-21,493
2818,40,MONTHLY STATEMENTS,1993-07-21,3405
6273,38,MONTHLY STATEMENTS,1993-07-21,7576
2513,70,MONTHLY STATEMENTS,1993-07-22,3035
3493,63,MONTHLY STATEMENTS,1993-07-22,4221
1201,61,MONTHLY STATEMENTS,1993-07-23,1450
4478,70,MONTHLY STATEMENTS,1993-07-23,5402
2915,57,MONTHLY STATEMENTS,1993-07-23,3522
9833,20,MONTHLY STATEMENTS,1993-07-24,12102
2253,74,MONTHLY STATEMENTS,1993-07-24,2728
1069,70,MONTHLY STATEMENTS,1993-07-24,1283
207,2,MONTHLY STATEMENTS,1993-07-25,250
3212,70,MONTHLY STATEMENTS,1993-07-25,3885
4035,1,MONTHLY STATEMENTS,1993-07-25,4863
1268,74,MONTHLY STATEMENTS,1993-07-25,1530
3287,18,MONTHLY STATEMENTS,1993-07-26,3978
6226,74,WEEKLY STATEMENTS,1993-07-26,7521
2123,64,MONTHLY STATEMENTS,1993-07-26,2567
3982,26,MONTHLY STATEMENTS,1993-07-27,4802
2701,71,MONTHLY STATEMENTS,1993-07-27,3259
3629,48,MONTHLY STATEMENTS,1993-07-27,4377
2841,71,MONTHLY STATEMENTS,1993-07-27,3433
563,53,MONTHLY STATEMENTS,1993-07-27,676
2732,5,MONTHLY STATEMENTS,1993-07-27,3298
1297,70,MONTHLY STATEMENTS,1993-07-27,1569
7485,39,MONTHLY STATEMENTS,1993-07-28,9273
2088,4,MONTHLY STATEMENTS,1993-07-28,2531
225,1,MONTHLY STATEMENTS,1993-07-28,270
1630,72,MONTHLY STATEMENTS,1993-07-28,1976
403,1,MONTHLY STATEMENTS,1993-07-29,487
445,63,WEEKLY STATEMENTS,1993-07-29,536
186,1,WEEKLY STATEMENTS,1993-07-29,226
3720,36,MONTHLY STATEMENTS,1993-07-30,4485
574,70,MONTHLY STATEMENTS,1993-07-30,689
1429,57,MONTHLY STATEMENTS,1993-07-30,1733
3580,43,MONTHLY STATEMENTS,1993-08-01,4318
7819,38,MONTHLY STATEMENTS,1993-08-01,9670
759,23,MONTHLY STATEMENTS,1993-08-01,909
6363,74,MONTHLY STATEMENTS,1993-08-01,7683
3738,51,MONTHLY STATEMENTS,1993-08-01,4511
4000,7,MONTHLY STATEMENTS,1993-08-02,4823
9041,1,MONTHLY STATEMENTS,1993-08-03,11136
2620,22,MONTHLY STATEMENTS,1993-08-03,3161
3609,28,MONTHLY STATEMENTS,1993-08-03,4353
1382,48,MONTHLY STATEMENTS,1993-08-03,1673
930,41,MONTHLY STATEMENTS,1993-08-03,1120
1925,12,MONTHLY STATEMENTS,1993-08-03,2336
1834,62,MONTHLY STATEMENTS,1993-08-03,2225
1507,35,MONTHLY STATEMENTS,1993-08-03,1826
7857,75,MONTHLY STATEMENTS,1993-08-04,9715
6636,72,WEEKLY STATEMENTS,1993-08-04,8013
601,29,MONTHLY STATEMENTS,1993-08-04,720
3298,29,MONTHLY STATEMENTS,1993-08-04,3990
2938,1,MONTHLY STATEMENTS,1993-08-04,3548
2199,1,MONTHLY STATEMENTS,1993-08-04,2661
3745,5,MONTHLY STATEMENTS,1993-08-04,4518
3699,50,MONTHLY STATEMENTS,1993-08-05,4461
816,52,MONTHLY STATEMENTS,1993-08-05,980
3656,53,MONTHLY STATEMENTS,1993-08-06,4407
2038,42,MONTHLY STATEMENTS,1993-08-06,2474
2542,21,MONTHLY STATEMENTS,1993-08-07,3069
1136,12,MONTHLY STATEMENTS,1993-08-07,1366
1589,37,MONTHLY STATEMENTS,1993-08-07,1925
3136,69,MONTHLY STATEMENTS,1993-08-07,3792
3547,54,MONTHLY STATEMENTS,1993-08-07,4281
26,52,MONTHLY STATEMENTS,1993-08-08,32
657,47,MONTHLY STATEMENTS,1993-08-08,788
3538,58,MONTHLY STATEMENTS,1993-08-08,4270
2167,16,MONTHLY STATEMENTS,1993-08-08,2623
3127,66,MONTHLY STATEMENTS,1993-08-08,3782
47,45,MONTHLY STATEMENTS,1993-08-08,55
3850,8,MONTHLY STATEMENTS,1993-08-09,4641
5366,70,MONTHLY STATEMENTS,1993-08-09,6478
747,39,MONTHLY STATEMENTS,1993-08-09,895
3166,71,MONTHLY STATEMENTS,1993-08-10,3829
11021,1,MONTHLY STATEMENTS,1993-08-10,13548
1701,1,MONTHLY STATEMENTS,1993-08-10,2066
3613,43,MONTHLY STATEMENTS,1993-08-10,4359
3600,27,MONTHLY STATEMENTS,1993-08-10,4343
3792,10,MONTHLY STATEMENTS,1993-08-11,4572
523,1,MONTHLY STATEMENTS,1993-08-11,629
3808,38,MONTHLY STATEMENTS,1993-08-11,4589
1401,1,MONTHLY STATEMENTS,1993-08-12,1696
541,61,MONTHLY STATEMENTS,1993-08-12,652
1023,21,MONTHLY STATEMENTS,1993-08-13,1228
3683,33,MONTHLY STATEMENTS,1993-08-13,4440
3220,29,MONTHLY STATEMENTS,1993-08-14,3894
1779,33,MONTHLY STATEMENTS,1993-08-15,2156
1912,64,MONTHLY STATEMENTS,1993-08-15,2322
238,6,MONTHLY STATEMENTS,1993-08-15,288
3113,67,MONTHLY STATEMENTS,1993-08-16,3765
5481,52,MONTHLY STATEMENTS,1993-08-16,6616
3035,15,WEEKLY STATEMENTS,1993-08-16,3667
942,9,MONTHLY STATEMENTS,1993-08-16,1136
3221,5,MONTHLY STATEMENTS,1993-08-17,3896
2616,1,MONTHLY STATEMENTS,1993-08-17,3157
2137,4,STATEMENTS AFTER TRANSACTION,1993-08-17,2584
978,73,MONTHLY STATEMENTS,1993-08-18,1179
2771,37,MONTHLY STATEMENTS,1993-08-18,3345
3891,1,MONTHLY STATEMENTS,1993-08-18,4690
9236,11,MONTHLY STATEMENTS,1993-08-18,11372
274,76,MONTHLY STATEMENTS,1993-08-20,331
552,14,MONTHLY STATEMENTS,1993-08-20,665
2417,44,MONTHLY STATEMENTS,1993-08-20,2920
3868,43,MONTHLY STATEMENTS,1993-08-21,4662
9869,12,MONTHLY STATEMENTS,1993-08-21,12144
1875,44,MONTHLY STATEMENTS,1993-08-21,2276
8212,52,STATEMENTS AFTER TRANSACTION,1993-08-21,10145
3477,71,MONTHLY STATEMENTS,1993-08-22,4203
1513,30,MONTHLY STATEMENTS,1993-08-23,1833
3053,11,MONTHLY STATEMENTS,1993-08-23,3691
1057,13,MONTHLY STATEMENTS,1993-08-23,1270
6030,47,MONTHLY STATEMENTS,1993-08-24,7286
3407,28,MONTHLY STATEMENTS,1993-08-24,4118
1761,24,MONTHLY STATEMENTS,1993-08-24,2135
3306,75,MONTHLY STATEMENTS,1993-08-24,3998
162,60,MONTHLY STATEMENTS,1993-08-25,195
5011,31,MONTHLY STATEMENTS,1993-08-25,6052
965,20,MONTHLY STATEMENTS,1993-08-25,1163
1305,57,MONTHLY STATEMENTS,1993-08-25,1579
815,56,MONTHLY STATEMENTS,1993-08-25,978
1449,35,MONTHLY STATEMENTS,1993-08-26,1758
950,49,MONTHLY STATEMENTS,1993-08-26,1146
3361,45,MONTHLY STATEMENTS,1993-08-26,4063
3837,48,STATEMENTS AFTER TRANSACTION,1993-08-26,4624
33,22,MONTHLY STATEMENTS,1993-08-26,41
2894,17,MONTHLY STATEMENTS,1993-08-28,3498
2510,61,MONTHLY STATEMENTS,1993-08-28,3030
389,30,MONTHLY STATEMENTS,1993-08-28,470
6051,56,MONTHLY STATEMENTS,1993-08-28,7311
730,4,MONTHLY STATEMENTS,1993-08-28,876
1694,6,WEEKLY STATEMENTS,1993-08-29,2057
721,76,MONTHLY STATEMENTS,1993-08-29,864
1106,20,WEEKLY STATEMENTS,1993-08-29,1327
3319,56,MONTHLY STATEMENTS,1993-08-29,4012
10451,1,MONTHLY STATEMENTS,1993-08-29,12859
172,13,MONTHLY STATEMENTS,1993-08-30,208
3920,74,MONTHLY STATEMENTS,1993-09-01,4727
3011,64,MONTHLY STATEMENTS,1993-09-01,3637
1337,23,MONTHLY STATEMENTS,1993-09-01,1618
2592,69,MONTHLY STATEMENTS,1993-09-01,3128
146,4,MONTHLY STATEMENTS,1993-09-02,176
2576,1,MONTHLY STATEMENTS,1993-09-02,3107
3195,40,MONTHLY STATEMENTS,1993-09-02,3862
8073,24,STATEMENTS AFTER TRANSACTION,1993-09-03,9973
4463,67,MONTHLY STATEMENTS,1993-09-03,5385
2082,36,MONTHLY STATEMENTS,1993-09-03,2525
2020,13,MONTHLY STATEMENTS,1993-09-04,2453
160,23,MONTHLY STATEMENTS,1993-09-04,193
7607,1,MONTHLY STATEMENTS,1993-09-05,9418
117,31,MONTHLY STATEMENTS,1993-09-05,141
3509,2,MONTHLY STATEMENTS,1993-09-05,4237
151,76,MONTHLY STATEMENTS,1993-09-06,181
1719,1,MONTHLY STATEMENTS,1993-09-06,2084
3456,32,MONTHLY STATEMENTS,1993-09-06,4178
2951,44,MONTHLY STATEMENTS,1993-09-06,3565
7190,49,MONTHLY STATEMENTS,1993-09-06,8677
1827,10,MONTHLY STATEMENTS,1993-09-06,2215
1689,55,MONTHLY STATEMENTS,1993-09-07,2051
1197,68,MONTHLY STATEMENTS,1993-09-07,1445
5952,50,MONTHLY STATEMENTS,1993-09-07,7195
6930,41,MONTHLY STATEMENTS,1993-09-08,8366
1107,42,MONTHLY STATEMENTS,1993-09-08,1328
8475,4,MONTHLY STATEMENTS,1993-09-08,10459
3575,7,MONTHLY STATEMENTS,1993-09-08,4313
2691,69,MONTHLY STATEMENTS,1993-09-08,3247
3323,13,MONTHLY STATEMENTS,1993-09-08,4016
2428,72,MONTHLY STATEMENTS,1993-09-08,2933
2649,2,MONTHLY STATEMENTS,1993-09-08,3195
2907,70,MONTHLY STATEMENTS,1993-09-09,3513
1091,16,MONTHLY STATEMENTS,1993-09-09,1309
1487,66,MONTHLY STATEMENTS,1993-09-10,1801
3157,77,MONTHLY STATEMENTS,1993-09-10,3817
4414,24,MONTHLY STATEMENTS,1993-09-10,5320
2302,24,MONTHLY STATEMENTS,1993-09-10,2786
1410,74,MONTHLY STATEMENTS,1993-09-11,1709
1146,67,MONTHLY STATEMENTS,1993-09-12,1378
8564,68,MONTHLY STATEMENTS,1993-09-12,10563
750,73,MONTHLY STATEMENTS,1993-09-12,900
2150,37,MONTHLY STATEMENTS,1993-09-12,2601
10940,50,MONTHLY STATEMENTS,1993-09-13,13447
9337,30,MONTHLY STATEMENTS,1993-09-13,11497
861,22,MONTHLY STATEMENTS,1993-09-13,1038
10440,72,MONTHLY STATEMENTS,1993-09-13,12844
10036,1,MONTHLY STATEMENTS,1993-09-13,12344
1234,6,MONTHLY STATEMENTS,1993-09-13,1489
7774,74,STATEMENTS AFTER TRANSACTION,1993-09-14,9616
1547,72,MONTHLY STATEMENTS,1993-09-14,1876
1079,74,MONTHLY STATEMENTS,1993-09-14,1295
3863,15,MONTHLY STATEMENTS,1993-09-14,4657
3480,58,MONTHLY STATEMENTS,1993-09-14,4207
2671,1,MONTHLY STATEMENTS,1993-09-15,3226
1705,70,MONTHLY STATEMENTS,1993-09-15,2070
3028,27,MONTHLY STATEMENTS,1993-09-15,3658
3310,25,MONTHLY STATEMENTS,1993-09-15,4002
6715,48,WEEKLY STATEMENTS,1993-09-15,8105
3255,1,MONTHLY STATEMENTS,1993-09-15,3938
3751,9,MONTHLY STATEMENTS,1993-09-15,4526
2987,18,MONTHLY STATEMENTS,1993-09-16,3607
857,77,MONTHLY STATEMENTS,1993-09-16,1032
3042,10,MONTHLY STATEMENTS,1993-09-16,3676
2695,16,MONTHLY STATEMENTS,1993-09-16,3253
2849,1,MONTHLY STATEMENTS,1993-09-16,3443
2802,1,MONTHLY STATEMENTS,1993-09-16,3386
34,67,WEEKLY STATEMENTS,1993-09-17,42
7133,1,MONTHLY STATEMENTS,1993-09-17,8610
699,1,MONTHLY STATEMENTS,1993-09-17,839
2282,29,WEEKLY STATEMENTS,1993-09-17,2762
8489,19,MONTHLY STATEMENTS,1993-09-18,10475
837,46,MONTHLY STATEMENTS,1993-09-18,1008
8759,1,MONTHLY STATEMENTS,1993-09-18,10798
1602,33,MONTHLY STATEMENTS,1993-09-19,1943
2958,48,MONTHLY STATEMENTS,1993-09-19,3572
3408,62,MONTHLY STATEMENTS,1993-09-19,4119
153,77,MONTHLY STATEMENTS,1993-09-19,185
3268,21,MONTHLY STATEMENTS,1993-09-20,3956
854,62,MONTHLY STATEMENTS,1993-09-21,1029
1831,1,MONTHLY STATEMENTS,1993-09-21,2222
39,36,MONTHLY STATEMENTS,1993-09-22,47
1811,40,MONTHLY STATEMENTS,1993-09-22,2195
3822,8,MONTHLY STATEMENTS,1993-09-22,4606
1404,7,WEEKLY STATEMENTS,1993-09-22,1700
517,76,MONTHLY STATEMENTS,1993-09-22,621
1440,55,MONTHLY STATEMENTS,1993-09-22,1748
3505,46,MONTHLY STATEMENTS,1993-09-23,4233
1804,20,WEEKLY STATEMENTS,1993-09-23,2185
2617,1,MONTHLY STATEMENTS,1993-09-24,3158
467,74,MONTHLY STATEMENTS,1993-09-24,561
4437,40,MONTHLY STATEMENTS,1993-09-24,5352
1453,61,WEEKLY STATEMENTS,1993-09-25,1762
3977,7,MONTHLY STATEMENTS,1993-09-25,4796
8982,64,MONTHLY STATEMENTS,1993-09-25,11063
27,73,MONTHLY STATEMENTS,1993-09-26,33
4511,33,MONTHLY STATEMENTS,1993-09-26,5441
1052,61,MONTHLY STATEMENTS,1993-09-27,1264
10227,62,STATEMENTS AFTER TRANSACTION,1993-09-27,12577
3171,61,MONTHLY STATEMENTS,1993-09-28,3835
228,5,MONTHLY STATEMENTS,1993-09-28,274
3618,29,MONTHLY STATEMENTS,1993-09-29,4365
1016,40,MONTHLY STATEMENTS,1993-09-29,1220
15,70,MONTHLY STATEMENTS,1993-10-02,20
3237,20,MONTHLY STATEMENTS,1993-10-02,3915
1485,36,MONTHLY STATEMENTS,1993-10-03,1799
7769,23,MONTHLY STATEMENTS,1993-10-03,9611
2613,26,MONTHLY STATEMENTS,1993-10-03,3153
2201,8,MONTHLY STATEMENTS,1993-10-05,2663
1896,74,MONTHLY STATEMENTS,1993-10-05,2302
5387,1,MONTHLY STATEMENTS,1993-10-05,6501
3535,1,MONTHLY STATEMENTS,1993-10-05,4266
1120,1,MONTHLY STATEMENTS,1993-10-05,1343
235,41,MONTHLY STATEMENTS,1993-10-06,284
3701,76,MONTHLY STATEMENTS,1993-10-06,4463
1516,67,MONTHLY STATEMENTS,1993-10-08,1837
4543,33,MONTHLY STATEMENTS,1993-10-08,5478
2427,70,WEEKLY STATEMENTS,1993-10-08,2932
1981,64,MONTHLY STATEMENTS,1993-10-08,2407
8566,74,MONTHLY STATEMENTS,1993-10-08,10566
678,17,MONTHLY STATEMENTS,1993-10-08,814
4659,56,MONTHLY STATEMENTS,1993-10-08,5617
4059,34,MONTHLY STATEMENTS,1993-10-08,4892
4013,73,STATEMENTS AFTER TRANSACTION,1993-10-08,4836
7011,75,MONTHLY STATEMENTS,1993-10-08,8463
2132,76,MONTHLY STATEMENTS,1993-10-08,2578
1816,44,MONTHLY STATEMENTS,1993-10-08,2201
2623,58,MONTHLY STATEMENTS,1993-10-09,3165
2793,47,MONTHLY STATEMENTS,1993-10-09,3373
2479,18,MONTHLY STATEMENTS,1993-10-09,2994
11135,75,MONTHLY STATEMENTS,1993-10-10,13687
8041,1,MONTHLY STATEMENTS,1993-10-10,9933
492,5,MONTHLY STATEMENTS,1993-10-10,591
799,56,MONTHLY STATEMENTS,1993-10-10,957
3972,51,MONTHLY STATEMENTS,1993-10-11,4791
1468,54,MONTHLY STATEMENTS,1993-10-11,1780
624,70,MONTHLY STATEMENTS,1993-10-11,750
3483,40,MONTHLY STATEMENTS,1993-10-12,4210
4260,56,MONTHLY STATEMENTS,1993-10-14,5134
616,43,MONTHLY STATEMENTS,1993-10-14,740
931,59,MONTHLY STATEMENTS,1993-10-15,1121
102,11,MONTHLY STATEMENTS,1993-10-16,123
540,75,MONTHLY STATEMENTS,1993-10-16,651
2660,1,WEEKLY STATEMENTS,1993-10-17,3211
4287,1,MONTHLY STATEMENTS,1993-10-17,5164
3551,6,MONTHLY STATEMENTS,1993-10-17,4286
2072,41,MONTHLY STATEMENTS,1993-10-17,2513
4119,77,MONTHLY STATEMENTS,1993-10-18,4959
1345,28,MONTHLY STATEMENTS,1993-10-19,1629
1565,36,MONTHLY STATEMENTS,1993-10-20,1897
2824,11,MONTHLY STATEMENTS,1993-10-20,3414
2052,61,MONTHLY STATEMENTS,1993-10-20,2490
1767,21,MONTHLY STATEMENTS,1993-10-20,2142
2140,75,MONTHLY STATEMENTS,1993-10-21,2588
1051,35,MONTHLY STATEMENTS,1993-10-21,1262
3927,56,MONTHLY STATEMENTS,1993-10-22,4736
2050,1,MONTHLY STATEMENTS,1993-10-22,2488
2276,31,MONTHLY STATEMENTS,1993-10-22,2756
126,5,MONTHLY STATEMENTS,1993-10-23,151
2859,11,MONTHLY STATEMENTS,1993-10-23,3454
2667,23,MONTHLY STATEMENTS,1993-10-23,3220
1789,46,MONTHLY STATEMENTS,1993-10-23,2168
838,47,MONTHLY STATEMENTS,1993-10-23,1009
3264,70,MONTHLY STATEMENTS,1993-10-23,3950
198,70,MONTHLY STATEMENTS,1993-10-25,240
2345,5,MONTHLY STATEMENTS,1993-10-25,2834
5256,72,STATEMENTS AFTER TRANSACTION,1993-10-25,6349
40,64,MONTHLY STATEMENTS,1993-10-25,48
419,13,MONTHLY STATEMENTS,1993-10-25,505
3892,43,MONTHLY STATEMENTS,1993-10-25,4692
1217,69,MONTHLY STATEMENTS,1993-10-25,1469
397,11,MONTHLY STATEMENTS,1993-10-26,479
3146,68,MONTHLY STATEMENTS,1993-10-26,3805
287,16,MONTHLY STATEMENTS,1993-10-27,349
2180,45,MONTHLY STATEMENTS,1993-10-27,2639
354,59,MONTHLY STATEMENTS,1993-10-28,432
259,2,MONTHLY STATEMENTS,1993-10-28,312
1666,67,MONTHLY STATEMENTS,1993-10-30,2021
1495,36,MONTHLY STATEMENTS,1993-11-01,1812
2582,28,MONTHLY STATEMENTS,1993-11-01,3116
4470,16,MONTHLY STATEMENTS,1993-11-01,5392
1381,57,MONTHLY STATEMENTS,1993-11-01,1671
2435,38,MONTHLY STATEMENTS,1993-11-01,2941
542,1,MONTHLY STATEMENTS,1993-11-01,653
1123,13,MONTHLY STATEMENTS,1993-11-01,1347
3225,1,MONTHLY STATEMENTS,1993-11-01,3900
1133,1,MONTHLY STATEMENTS,1993-11-01,1361
3086,1,MONTHLY STATEMENTS,1993-11-02,3733
2250,35,MONTHLY STATEMENTS,1993-11-02,2724
340,1,MONTHLY STATEMENTS,1993-11-03,416
4079,52,MONTHLY STATEMENTS,1993-11-03,4916
841,1,MONTHLY STATEMENTS,1993-11-04,1014
2269,6,MONTHLY STATEMENTS,1993-11-04,2747
2867,30,MONTHLY STATEMENTS,1993-11-04,3465
3371,68,MONTHLY STATEMENTS,1993-11-04,4077
520,60,MONTHLY STATEMENTS,1993-11-04,625
743,10,MONTHLY STATEMENTS,1993-11-05,891
3640,10,MONTHLY STATEMENTS,1993-11-05,4389
3354,63,MONTHLY STATEMENTS,1993-11-05,4056
107,64,MONTHLY STATEMENTS,1993-11-05,129
243,55,WEEKLY STATEMENTS,1993-11-06,294
3687,71,MONTHLY STATEMENTS,1993-11-06,4446
1984,73,MONTHLY STATEMENTS,1993-11-07,2410
4173,1,MONTHLY STATEMENTS,1993-11-08,5030
2700,74,MONTHLY STATEMENTS,1993-11-08,3258
2318,73,MONTHLY STATEMENTS,1993-11-08,2805
7965,55,MONTHLY STATEMENTS,1993-11-08,9844
3352,42,MONTHLY STATEMENTS,1993-11-08,4054
4255,70,WEEKLY STATEMENTS,1993-11-08,5128
73,72,MONTHLY STATEMENTS,1993-11-08,87
3948,1,MONTHLY STATEMENTS,1993-11-09,4763
648,13,MONTHLY STATEMENTS,1993-11-09,778
3688,70,MONTHLY STATEMENTS,1993-11-10,4448
462,29,MONTHLY STATEMENTS,1993-11-10,556
3243,1,MONTHLY STATEMENTS,1993-11-10,3922
8625,64,MONTHLY STATEMENTS,1993-11-10,10636
321,47,MONTHLY STATEMENTS,1993-11-11,391
